,sensorValue
17294,-0.08885947876345046
17295,0.00619276733029972
17296,0.06482094115842463
17297,0.02558510131467462
17298,-0.05163779907595045
17299,-0.06481846313845052
17300,0.0024061462365496666
17301,0.062194476314674674
17302,0.03945057983029954
17303,-0.029989605716575385
17304,-0.054957135013450564
17305,-0.018251080325950575
17306,0.008343890377174423
17307,-0.01834776001345051
17308,-0.04851182251345043
17309,-0.024656109622825495
17310,0.023732073970924583
17311,0.025778460689674487
17312,-0.017759625247825372
17313,-0.03463023071657534
17314,0.0036146423302996222
17315,0.03458436889279959
17316,0.0036710388146745654
17317,-0.048914654544700564
17318,-0.05009898071657548
17319,-0.005449078372825378
17320,0.012364154049049558
17321,-0.021973248294700376
17322,-0.05078379516970033
17323,-0.032156842044700484
17324,-0.009856060794700472
17325,-0.03948838501345042
17326,-0.09204185181032543
17327,-0.08800547485720034
17328,-0.011870220950950472
17329,0.05853676147092446
17330,0.054347308345924494
17331,0.006361956783424549
17332,-0.007656597904075468
17333,0.01904310912717455
17334,0.018027972408424464
17335,-0.03868272095095038
17336,-0.08873057251345062
17337,-0.07528403931032557
17338,-0.0349122131384505
17339,-0.03947227173220047
17340,-0.08454111938845044
17341,-0.09530479126345037
17342,-0.03942393188845039
17343,0.02095253295529953
17344,0.018027972408424464
17345,-0.02387461548220049
17346,-0.030481060794700587
17347,0.006128314205299468
17348,0.015933245845924482
17349,-0.03673301391970063
17350,-0.09200156860720043
17351,-0.08091563110720057
17352,-0.02692002563845053
17353,-0.009082623294700332
17354,-0.04471714477907551
17355,-0.06715488891970045
17356,-0.028450787357200413
17357,0.02793764037717472
17358,0.03351283568967456
17359,-0.0006634338415754115
17360,-0.0030481994665754186
17361,0.04353529662717448
17362,0.07033973998654952
17363,0.028276019283424603
17364,-0.03263218384157551
17365,-0.032092388919700454
17366,0.027268939205299603
17367,0.06677870483029946
17368,0.04571058959592467
17369,0.013983538814674512
17370,0.029001116939674665
17371,0.06694789428342451
17372,0.06592470092404956
17373,0.030064593502174608
17374,0.023957659908424578
17375,0.06357216186154946
17376,0.08215077514279967
17377,0.03288441772092443
17378,-0.03319614868532539
17379,-0.037643414310325474
17380,0.01354042358029961
17381,0.041255267330299494
17382,0.009085101314674437
17383,-0.02704087524782528
17384,-0.006069439700950419
17385,0.04544472045529946
17386,0.05583778686154961
17387,0.020026019283424512
17388,0.004653948970924526
17389,0.04006288451779949
17390,0.06826112670529949
17391,0.030717181392799553
17392,-0.03627378540407533
17393,-0.04511192016970034
17394,0.021258685299049507
17395,0.08247304076779938
17396,0.07002553100217446
17397,0.016593890377174514
17398,-0.003966656497825571
17399,0.011139544674049429
17400,0.0009801208459245814
17401,-0.051331646732200475
17402,-0.08225303345095059
17403,-0.03957700806032549
17404,0.032771624752174544
17405,0.047128558345924665
17406,-0.0063755920447003955
17407,-0.047649761966575443
17408,-0.0238343322790755
17409,0.017423724361549375
17410,0.005926898189674512
17411,-0.04296079712282541
17412,-0.05296714477907538
17413,-0.0026614807165754595
17414,0.04110219115842462
17415,0.02112977904904967
17416,-0.026267437747825584
17417,-0.026758892825950564
17418,0.018890032955299674
17419,0.03704164428342449
17420,-0.0019686096228255234
17421,-0.03779649048220057
17422,-0.016986187747825454
17423,0.022378558345924615
17424,0.009890765377174482
17425,-0.04715830688845046
17426,-0.07115098266970032
17427,-0.027330914310325527
17428,0.02393348998654954
17429,0.013894915767799665
17430,-0.03533921509157545
17431,-0.047561138919700374
17432,-0.009316265872825413
17433,0.012130511470924477
17434,-0.02382627563845041
17435,-0.06640562134157557
17436,-0.04959946899782541
17437,0.005685198970924565
17438,0.018648333736549505
17439,-0.030376324466575566
17440,-0.07137656860720054
17441,-0.054199810794700376
17442,-0.022513043216575435
17443,-0.03697471313845058
17444,-0.07496983032595028
17445,-0.06797666626345045
17446,-0.015270123294700566
17447,0.009777972408424374
17448,-0.025558453372825474
17449,-0.06126548462282533
17450,-0.03823154907595039
17451,0.010841448970924539
17452,0.013169818111549603
17453,-0.03194736938845044
17454,-0.051291363529075484
17455,-0.007157086185325623
17456,0.04416371459592461
17457,0.03335170287717437
17458,-0.020281353763450527
17459,-0.040366558841575584
17460,-0.008349468997825626
17461,0.01582850951779946
17462,-0.005988873294700436
17463,-0.028853619388450324
17464,0.004210833736549624
17465,0.06652089233029956
17466,0.07708314818967454
17467,0.019784320064674565
17468,-0.030545513919700396
17469,-0.019016461185325628
17470,0.012106341549049437
17471,-0.00349937134157563
17472,-0.04992979126345043
17473,-0.052765728763450426
17474,0.007006488033424629
17475,0.059874163814674475
17476,0.045903948970924535
17477,-0.0013079650915754915
17478,-0.010508648685325417
17479,0.01795546264279957
17480,0.01615077514279961
17481,-0.04030210571657533
17482,-0.08474253540407539
17483,-0.05036484985720047
17484,0.031103900142799512
17485,0.06837391967404938
17486,0.03549476928342443
17487,3.749389279961157e-05
17488,0.015498187252174667
17489,0.04340639037717442
17490,0.022265765377174507
17491,-0.03030381470095045
17492,-0.04549863891970052
17493,-0.011926617435325415
17494,0.010180804439674507
17495,-0.011773541263450538
17496,-0.03034409790407544
17497,0.004541156002174418
17498,0.05799696654904962
17499,0.05251039428342463
17500,-0.015592388919700495
17501,-0.06438340454470048
17502,-0.04347642212282543
17503,-0.0033301818884505785
17504,-0.011628521732200525
17505,-0.04932554321657534
17506,-0.04450767212282547
17507,0.014362200924049606
17508,0.05802113647092466
17509,0.03783925170529967
17510,-0.0033140686072006265
17511,0.0026478454552996133
17512,0.04359169311154942
17513,0.04342250365842437
17514,-0.01886338501345053
17515,-0.07379356079470045
17516,-0.06850034790407533
17517,-0.04480576782595058
17518,-0.06546299438845038
17519,-0.10983897095095063
17520,-0.10061411743532545
17521,-0.02138511352907546
17522,0.04810341186154954
17523,0.03798427123654946
17524,-0.015866314700950568
17525,-0.02905503540407528
17526,0.0067245056115494695
17527,0.01984071654904951
17528,-0.021554302982200513
17529,-0.05556138306032543
17530,-0.01952402954470034
17531,0.05222035522092461
17532,0.07264393920529955
17533,0.02594765014279954
17534,-0.013409039310325443
17535,0.005580462642799544
17536,0.03732362670529943
17537,0.016183001705299516
17538,-0.038070416263450424
17539,-0.0474080627478255
17540,0.008094134517799612
17541,0.05973720092404955
17542,0.05088295287717437
17543,0.017447894283424414
17544,0.028404925533424663
17545,0.07625331420529946
17546,0.08389906615842446
17547,0.021476214595924414
17548,-0.04212290649782546
17549,-0.031318951419700536
17550,0.030950823970924413
17551,0.056015032955299526
17552,0.015312884517799663
17553,-0.024204937747825506
17554,-0.0024197814978255128
17555,0.04546889037717472
17556,0.04261683959592455
17557,-0.013014263919700397
17558,-0.044257916263450436
17559,-0.00968687134157542
17560,0.03425404662717457
17561,0.018261614986549546
17562,-0.036160992435325445
17563,-0.050944927982200516
17564,-0.008285015872825374
17565,0.02718837279904962
17566,0.010486956783424484
17567,-0.01613218384157533
17568,0.009616839595924631
17569,0.07052504272092452
17570,0.08704115600217444
17571,0.03085414428342448
17572,-0.030094342044700628
17573,-0.022835308841575586
17574,0.029154193111549542
17575,0.04030458373654944
17576,-0.01163657837282539
17577,-0.055915875247825486
17578,-0.03883579712282548
17579,-0.001831646732200376
17580,-0.010943707279075454
17581,-0.05290269165407557
17582,-0.05541636352907542
17583,0.002526995845924418
17584,0.05591835326779937
17585,0.04891713256467467
17586,0.016013812252174464
17587,0.023063372799049464
17588,0.05993056029904942
17589,0.05377528686154953
17590,-0.013755474857200412
17591,-0.06788804321657538
17592,-0.04315415649782528
17593,0.022016009517799473
17594,0.03689662475217448
17595,-0.014754498294700324
17596,-0.05676987915407539
17597,-0.03600791626345057
17598,0.002196673580299624
17599,-0.010677838138450468
17600,-0.05859067993532552
17601,-0.0633360412634505
17602,-0.0022667053259504133
17603,0.05163222045529947
17604,0.031055560299049434
17605,-0.02933701782595044
17606,-0.04377451782595054
17607,0.003219866939674576
17608,0.039329730220924564
17609,0.012460833736549493
17610,-0.03409849243532537
17611,-0.028168804935325475
17612,0.02153261108029958
17613,0.03878187865842442
17614,-0.0008809631384505412
17615,-0.03451743774782545
17616,-0.016583355716575543
17617,0.00835194701779951
17618,-0.018339703372825422
17619,-0.07068369751345038
17620,-0.07355991821657537
17621,-0.015624615482200399
17622,0.030781634517799583
17623,0.013137591549049477
17624,-0.02706504516970054
17625,-0.019677105716575438
17626,0.025786517330299574
17627,0.03426210326779944
17628,-0.016043560794700484
17629,-0.05713242798220053
17630,-0.03567759399782533
17631,0.00614442748654942
17632,-0.0019847229040754755
17633,-0.048930767825950516
17634,-0.05618174438845047
17635,0.006869525142799482
17636,0.0724344665490495
17637,0.06590053100217452
17638,0.010438616939674628
17639,-0.011902447513450376
17640,0.018688616939674496
17641,0.041295550533424485
17642,0.017939349361549617
17643,-0.006971783450950397
17644,0.01926063842404946
17645,0.06677064818967438
17646,0.06083290404904962
17647,-0.0029676330603254364
17648,-0.04604649048220044
17649,-0.022102154544700436
17650,0.016843646236549548
17651,0.006088031002174477
17652,-0.030046002200950328
17653,-0.019838238529075625
17654,0.037484759517799615
17655,0.06432948608029943
17656,0.023151995845924533
17657,-0.026025738529075415
17658,-0.01875059204470042
17659,0.01852748412717453
17660,0.017383441158424606
17661,-0.022150494388450515
17662,-0.03557285766970053
17663,-0.0008970764197004932
17664,0.027365618892799537
17665,0.010688372799049661
17666,-0.010339459232200587
17667,0.012138568111549564
17668,0.04713661498654953
17669,0.029379779049049537
17670,-0.034469097904075374
17671,-0.06546299438845038
17672,-0.021981304935325463
17673,0.03800844115842472
17674,0.03533363647092447
17675,-0.019387066654075413
17676,-0.04303330688845053
17677,1.3323970924572492e-05
17678,0.049440814205299555
17679,0.04027235717404953
17680,-0.003201275638450518
17681,-0.011338482669700278
17682,0.01827772826779972
17683,0.017536517330299484
17684,-0.03836045532595045
17685,-0.08467808227907558
17686,-0.06469761352907533
17687,-0.01697007446657528
17688,-0.01713926391970033
17689,-0.06460093384157539
17690,-0.08411411743532549
17691,-0.03769981079470042
17692,0.01636830443967452
17693,0.0050648376427995245
17694,-0.05415147095095052
17695,-0.07650864868532548
17696,-0.028700543216575447
17697,0.02183070678342447
17698,-0.0013804748572003867
17699,-0.07654087524782538
17700,-0.11058823852907551
17701,-0.06269151001345041
17702,0.00417860717404972
17703,0.014926165767799482
17704,-0.015826031497825577
17705,-0.020643902591575447
17706,0.00948793334592457
17707,0.015280657955299537
17708,-0.02849912720095049
17709,-0.06493125610720063
17710,-0.03934336548220063
17711,0.014209124752174507
17712,0.02225770873654942
17713,-0.015971051029075367
17714,-0.02937730102907543
17715,0.01072865600217443
17716,0.04312440795529948
17717,0.013355120845924606
17718,-0.03846519165407547
17719,-0.03586289673220033
17720,0.021041156002174377
17721,0.05701405639279966
17722,0.032876361080299565
17723,3.749389279961157e-05
17724,0.01896254272092457
17725,0.06590858764279961
17726,0.07134682006467452
17727,0.030411029049049576
17728,0.010140521236549516
17729,0.04334999389279948
17730,0.07420692748654956
17731,0.04101356811154955
17732,-0.026726666263450438
17733,-0.04744834595095049
17734,-0.009058453372825515
17735,0.015449847408424588
17736,-0.015213726810325623
17737,-0.04962363891970045
17738,-0.03248716431032528
17739,0.004645892330299661
17740,-0.005078472904075371
17741,-0.053966168216575516
17742,-0.0673643615759505
17743,-0.020289410404075392
17744,0.019768206783424613
17745,-0.004860943607200463
17746,-0.05395811157595043
17747,-0.05008286743532553
17748,0.006797015377174587
17749,0.040038714595924674
17750,0.008956195064674377
17751,-0.032261578372825506
17752,-0.01452891235720033
17753,0.04239931029904942
17754,0.05589418334592455
17755,0.003227923580299663
17756,-0.044556011966575326
17757,-0.030005718997825337
17758,0.009205950924049633
17759,0.00805385131467462
17760,-0.02192490845095052
17761,-0.017324566654075335
17762,0.03012098998654955
17763,0.05761024779904966
17764,0.03139393920529954
17765,0.0009156677209245512
17766,0.017947406002174482
17767,0.04885267943967442
17768,0.02101698608029956
17769,-0.06366636352907551
17770,-0.1195069397009505
17771,-0.09134092407595062
17772,-0.029498150638450626
17773,-0.014440289310325483
17774,-0.04259824829470049
17775,-0.04105137329470043
17776,0.017383441158424606
17777,0.06934071654904961
17778,0.05221229858029952
17779,-0.003193218997825431
17780,-0.017952984622825463
17781,0.018374407955299432
17782,0.03747670287717453
17783,0.003485736080299562
17784,-0.03079526977907543
17785,-0.009437115482200387
17786,0.03564784545529953
17787,0.031152239986549368
17788,-0.02335899048220047
17789,-0.053047711185325586
17790,-0.024583599857200378
17791,0.00246254272092461
17792,-0.02764512329470037
17793,-0.07775742798220042
17794,-0.0751954162634505
17795,-0.022488873294700396
17796,0.007248187252174576
17797,-0.01945957641970053
17798,-0.04821372681032554
17799,-0.021892681888450394
17800,0.028316302486549372
17801,0.025295062252174372
17802,-0.036160992435325445
17803,-0.07644419556032545
17804,-0.047883404544700525
17805,-0.0019847229040754755
17806,-0.0029837463415753884
17807,-0.027765972904075564
17808,-0.011741314700950412
17809,0.03792787475217452
17810,0.04737025756467461
17811,-0.007004010013450523
17812,-0.05717271118532552
17813,-0.044435162357200575
17814,-0.0046675842322003724
17815,-0.007140972904075449
17816,-0.04537778931032532
17817,-0.04835874634157533
17818,0.00877894897092446
17819,0.06340297240842463
17820,0.05630507201779955
17821,0.016029925533424416
17822,0.00691786498654956
17823,0.02682582397092448
17824,0.018309954830299624
17825,-0.02884556274782546
17826,-0.05072739868532539
17827,-0.0026614807165754595
17828,0.06801942748654954
17829,0.08576015014279958
17830,0.05361415404904957
17831,0.036131243892799425
17832,0.0514388610802996
17833,0.04913466186154958
17834,0.0047264587365494215
17835,-0.030553570560325483
17836,-0.011322369388450326
17837,0.02326478881467442
17838,0.007570452877174505
17839,-0.045651715091575396
17840,-0.058703472904075626
17841,-0.001855816654075415
17842,0.06129213256467447
17843,0.06404750365842449
17844,0.03019349975217467
